ID;Prix;IDsupermarket;is_available
104485;2.49;1;0
106568;2.78;1;1
12469;1.39;1;1
617;1.99;1;0
167389;1.83;1;1
41870;1.0;1;1
50257;7.89;1;1
8538;1.59;1;1
38773;2.52;1;1
32335;2.07;1;1
167397;1.82;1;1
166486;1.49;1;1
167396;2.6;1;0
167395;2.67;1;1
621;2.59;1;1
612;1.55;1;1
619;2.05;1;1
618;1.49;1;1
25567;2.04;1;1
120741;1.69;1;0
74105;1.89;1;1
39403;2.01;1;0
79966;3.15;1;0
6838;2.21;1;1
79967;3.24;1;1
80272;1.62;1;0
35174;2.1;1;1
49840;2.05;1;0
110086;1.68;1;0
66602;2.1;1;1
31733;1.49;1;1
15615;2.32;1;1
56996;2.96;1;1
33847;1.87;1;1
57307;1.87;1;1
158136;2.39;1;1
61293;1.82;1;0
8910;2.53;1;1
12467;2.15;1;1
63759;2.69;1;1
3864;1.21;1;1
49845;2.55;1;1
15131;2.23;1;0
31735;1.49;1;1
2623;2.02;1;1
80264;3.75;1;1
110087;2.11;1;0
35173;2.38;1;1
47718;1.61;1;1
31737;2.57;1;1
31736;1.77;1;1
8541;1.77;1;1
1980;1.89;1;1
632;1.57;1;1
87061;1.57;1;0
31730;1.0;1;0
35921;1.45;1;0
167391;1.97;1;1
168391;1.29;1;1
31729;0.99;1;0
3309;1.29;1;1
106006;1.93;1;0
31728;1.96;1;1
100487;2.02;1;1
624;2.48;1;1
16552;0.83;1;1
80995;1.72;1;1
29358;1.79;1;1
167390;1.99;1;1
627;1.32;1;1
78734;1.57;1;0
64031;2.99;1;1
41019;1.53;1;1
625;1.35;1;1
48633;2.34;1;1
8540;2.49;1;1
12772;1.7;1;1
8539;1.97;1;1
3571;2.37;1;1
18441;1.95;1;1
64000;3.55;1;1
3344;1.86;1;1
15025;1.99;1;1
40652;2.64;1;1
42123;3.12;1;1
167011;1.89;1;1
167392;2.15;1;0
613;1.55;1;0
35918;1.09;1;0
12394;2.07;1;1
3308;2.26;1;1
134484;2.99;1;1
4766;2.39;1;0
146060;3.6;1;1
126806;2.99;1;0
20632;4.49;1;0
113163;2.49;1;1
132928;2.79;1;1
113128;2.99;1;0
185789;1.79;1;0
113127;3.99;1;1
24846;1.9;1;1
129610;7.99;1;1
126574;2.99;1;0
126577;2.99;1;1
126575;2.79;1;0
8779;3.5;1;0
27380;5.95;1;0
155252;3.49;1;1
91719;3.99;1;0
69656;3.99;1;1
4192;4.99;1;1
4191;4.99;1;1
85050;3.49;1;0
171924;3.49;1;1
136671;2.59;1;1
126579;2.79;1;1
91814;1.99;1;1
73689;2.29;1;1
166405;2.69;1;1
95945;2.49;1;1
10679;2.99;1;1
95947;2.49;1;1
126581;3.29;1;1
192315;1.99;1;1
95946;2.49;1;1
51653;1.79;1;1
203471;0.79;1;1
103149;2.49;1;1
101580;1.99;1;1
126613;3.49;1;0
126583;2.99;1;1
98438;1.99;1;0
8776;1.0;1;1
16137;3.99;1;1
60735;3.79;1;1
43377;1.1;1;1
44244;4.99;1;1
178231;4.99;1;1
23619;2.99;1;1
4189;1.99;1;1
57512;3.99;1;1
11605;1.3;1;1
11619;1.79;1;0
126540;0.99;1;1
161043;2.49;1;1
120486;1.99;1;1
88698;1.99;1;1
113130;2.49;1;1
31487;2.49;1;1
95840;2.49;1;1
98145;2.79;1;1
197935;3.49;1;1
28279;2.59;1;1
198358;2.99;1;1
124477;3.79;1;0
126545;1.99;1;1
2899;0.99;1;0
192864;0.99;1;1
145202;3.69;1;1
6684;2.99;1;1
27281;2.35;1;1
11703;5.99;1;1
67901;2.23;1;1
4624;2.72;1;1
32643;4.35;1;1
34660;2.95;1;1
33929;2.94;1;0
2521;2.27;1;1
17937;3.25;1;1
71463;2.95;1;1
11335;2.99;1;1
29047;2.76;1;1
80229;2.25;1;1
80231;3.57;1;1
43266;3.54;1;0
2526;2.3;1;1
78453;2.59;1;1
33962;3.35;1;1
4193;3.19;1;1
10927;1.36;1;1
39548;1.83;1;0
1885;2.72;1;1
5;1.15;1;0
42966;2.42;1;1
204050;1.29;1;1
55700;1.38;1;1
37712;3.06;1;1
50585;1.65;1;1
137777;1.97;1;0
3580;2.71;1;0
49639;3.57;1;1
39560;1.98;1;1
7;1.1;1;1
8;1.58;1;1
12565;1.88;1;1
5907;1.92;1;1
3983;1.76;1;1
19;0.88;1;1
1888;1.13;1;1
62067;1.04;1;1
19440;1.82;1;1
119275;2.1;1;1
36125;0.82;1;1
36124;1.09;1;1
36720;0.69;1;1
67459;1.03;1;1
29;0.84;1;1
31113;1.32;1;1
9;0.92;1;0
4682;1.17;1;1
42969;1.32;1;1
117283;0.92;1;1
19231;1.27;1;1
93851;1.78;1;1
5310;1.59;1;1
25204;1.78;1;1
146740;1.75;1;1
11;1.29;1;1
5311;1.6;1;1
18375;1.09;1;1
14;0.75;1;1
3292;0.83;1;1
174;1.36;1;1
14080;2.44;1;0
10781;2.03;1;1
46433;3.49;1;1
28;0.88;1;0
27;0.62;1;1
19211;1.64;1;1
5317;1.31;1;1
72;2.09;1;1
26;0.72;1;1
4025;1.08;1;1
50592;0.94;1;1
1887;1.97;1;0
6523;1.68;1;1
3263;2.79;1;1
3258;2.11;1;1
15;1.45;1;1
17;1.16;1;1
71600;1.56;1;1
16;1.4;1;1
39554;2.74;1;1
117330;1.16;1;1
63837;0.99;1;0
3271;1.28;1;1
44;0.78;1;1
28083;1.56;1;1
27454;1.9;1;1
23437;0.83;1;1
32388;1.66;1;1
73781;0.73;1;0
58619;2.99;1;0
16272;1.01;1;0
62193;2.99;1;0
3414;2.08;1;1
41803;1.97;1;0
41804;2.74;1;1
3272;3.99;1;1
32385;5.35;1;1
3413;2.25;1;1
58621;2.39;1;1
42057;2.0;1;0
42058;2.75;1;0
3269;1.99;1;1
58625;3.34;1;1
188015;3.9;1;1
16920;2.7;1;1
58626;2.95;1;1
41606;3.89;1;0
26659;2.7;1;0
80853;3.29;1;1
45642;1.85;1;0
26722;3.69;1;0
34952;3.8;1;1
48725;1.72;1;1
93854;3.65;1;1
1889;1.5;1;1
47563;0.94;1;1
3584;1.63;1;1
62050;1.18;1;1
41579;1.91;1;1
30;1.35;1;1
38;0.89;1;1
37;0.94;1;1
34;1.5;1;1
4290;5.35;1;1
12564;4.72;1;0
22;1.52;1;1
19232;2.4;1;1
800;0.99;1;0
32353;2.79;1;1
23371;1.89;1;0
24906;1.64;1;0
14901;1.59;1;1
42681;3.5;1;0
60886;1.17;1;0
25079;2.14;1;0
4548;3.88;1;1
48442;4.29;1;1
52688;4.63;1;0
2187;1.69;1;1
25743;2.99;1;0
20221;2.59;1;1
25072;4.67;1;1
9167;2.75;1;1
44767;1.75;1;1
17653;4.29;1;1
17014;4.54;1;1
104471;4.27;1;1
44279;2.31;1;1
103519;4.4;1;1
87976;4.23;1;1
3641;1.96;1;0
3640;1.96;1;0
8870;2.11;1;1
14378;1.38;1;1
14376;1.38;1;1
27487;3.03;1;1
30519;2.23;1;1
24972;1.98;1;1
80927;2.56;1;1
182098;2.07;1;0
132285;1.79;1;0
188170;2.57;1;1
156476;2.81;1;0
6880;2.09;1;1
35147;1.99;1;1
21687;1.3;1;1
52673;1.55;1;1
45710;2.71;1;1
35148;1.99;1;1
21688;1.18;1;1
82520;1.71;1;1
27721;1.89;1;1
159627;2.22;1;1
32690;3.45;1;1
194298;5.33;1;1
194297;2.81;1;1
194299;3.88;1;1
6879;2.25;1;1
6881;1.99;1;1
32555;3.37;1;1
44761;2.05;1;0
38857;2.44;1;0
25822;1.94;1;0
18351;1.27;1;1
9080;2.2;1;1
41422;3.39;1;1
88441;4.53;1;1
50459;2.07;1;1
197713;5.73;1;1
88448;2.47;1;0
64108;2.19;1;1
5044;1.25;1;1
6222;1.05;1;1
56609;3.28;1;0
56610;2.12;1;1
8963;1.59;1;1
182887;2.26;1;1
81236;2.4;1;0
785;1.67;1;1
36347;1.59;1;1
44299;2.96;1;1
119941;2.07;1;1
90120;2.59;1;0
781;1.99;1;1
44765;2.0;1;1
151996;5.1;1;1
159897;2.99;1;1
156156;2.16;1;1
29794;2.62;1;1
126659;2.39;1;1
156153;3.91;1;1
201298;2.54;1;1
201300;4.9;1;1
51607;3.45;1;1
8003;2.37;1;1
51606;3.98;1;1
180344;2.39;1;0
180345;4.02;1;0
180346;6.59;1;0
21890;2.25;1;1
6437;2.55;1;1
88539;3.32;1;1
15592;3.39;1;1
21888;2.95;1;1
52703;2.37;1;1
25739;1.86;1;1
2092;2.18;1;1
5031;2.27;1;0
135296;1.49;1;1
44300;2.87;1;1
39122;3.35;1;1
21676;2.83;1;0
39796;3.14;1;0
197716;2.23;1;1
6580;1.42;1;1
16046;1.9;1;1
32268;1.95;1;1
196566;2.3;1;1
24968;2.72;1;1
768;2.2;1;0
24971;2.86;1;1
52790;2.15;1;1
52679;2.41;1;0
5021;1.79;1;1
24970;2.68;1;0
174516;3.65;1;1
20146;2.39;1;1
60777;2.79;1;1
29793;1.75;1;1
40610;2.07;1;1
11309;3.05;1;0
35823;2.35;1;1
23968;2.19;1;0
119709;2.35;1;1
90119;3.79;1;1
91768;2.39;1;1
60978;2.79;1;1
29144;4.03;1;1
764;2.17;1;0
75567;3.27;1;1
7359;2.51;1;0
51354;2.7;1;1
200613;3.85;1;0
749;1.48;1;0
750;1.77;1;0
60891;1.85;1;0
61019;2.31;1;1
20213;2.68;1;1
90122;1.95;1;0
93111;2.24;1;1
20195;3.3;1;1
7665;3.15;1;1
751;1.95;1;1
70993;2.72;1;1
93112;2.66;1;1
752;3.94;1;1
753;1.35;1;1
11464;1.96;1;1
103885;1.99;1;1
795;1.75;1;1
6581;2.35;1;1
28203;2.04;1;1
25810;1.98;1;1
754;2.24;1;1
3638;2.65;1;1
70579;2.93;1;1
93041;3.49;1;1
49933;2.55;1;1
49932;2.74;1;1
44298;3.25;1;1
787;2.54;1;1
760;2.25;1;1
2090;4.29;1;1
20183;2.82;1;1
60588;2.8;1;1
119797;2.75;1;1
7529;3.2;1;1
757;5.26;1;1
5498;3.62;1;1
32558;2.79;1;1
77877;3.9;1;1
32556;3.02;1;1
41447;2.29;1;1
14158;2.65;1;0
60890;2.97;1;1
786;3.98;1;0
51352;2.96;1;1
4971;2.74;1;1
47686;2.1;1;1
32269;2.99;1;1
32557;3.04;1;1
41524;3.44;1;1
40612;3.25;1;1
42703;5.13;1;1
23520;5.48;1;1
30882;3.31;1;1
194296;3.38;1;0
88446;4.42;1;0
66746;4.02;1;0
42682;6.36;1;1
808;1.09;1;1
2095;1.9;1;1
807;1.67;1;1
32267;2.71;1;0
82218;6.25;1;1
52080;8.24;1;1
52135;1.92;1;0
60892;2.01;1;1
45712;5.04;1;1
53839;2.77;1;1
45415;3.31;1;0
44293;1.84;1;1
27120;2.53;1;0
7293;1.93;1;1
135343;3.55;1;1
163613;1.41;1;0
52684;2.49;1;1
44768;2.1;1;1
125383;1.9;1;1
52699;2.5;1;1
809;0.99;1;0
810;1.39;1;1
31717;1.49;1;1
31211;1.83;1;1
3034;1.59;1;0
88440;4.25;1;1
94164;2.89;1;1
5908;2.85;1;1
796;3.55;1;1
23598;4.29;1;1
45575;4.56;1;0
5042;8.96;1;1
23780;6.49;1;0
9065;5.15;1;1
7975;3.22;1;1
6928;3.88;1;1
24967;5.58;1;1
103619;5.75;1;1
103621;5.79;1;1
103657;5.06;1;1
103661;5.47;1;1
103891;5.82;1;1
103622;5.82;1;1
106986;5.59;1;1
152703;6.27;1;1
103684;5.77;1;1
103680;6.11;1;1
103665;5.88;1;1
106985;5.63;1;1
130319;6.03;1;1
106987;5.26;1;1
106984;5.39;1;1
124499;4.43;1;0
124498;4.47;1;0
101078;5.96;1;0
130347;3.26;1;0
36010;2.14;1;1
132625;2.69;1;1
126849;3.34;1;1
126848;3.34;1;1
126850;3.34;1;1
126847;3.34;1;1
25926;2.43;1;0
25143;4.98;1;0
129871;3.65;1;0
82093;3.85;1;0
82027;3.55;1;0
179882;4.29;1;1
25144;4.86;1;0
25928;2.56;1;0
82092;3.51;1;0
82023;3.5;1;0
25927;2.75;1;0
105110;3.6;1;0
129873;3.1;1;0
34983;3.15;1;0
155549;3.81;1;1
126662;3.75;1;1
49847;3.07;1;0
82021;4.14;1;0
82020;3.54;1;0
103566;3.39;1;1
103563;3.77;1;1
103922;4.1;1;1
130318;4.68;1;1
130317;4.66;1;1
132159;4.55;1;1
126972;4.6;1;0
49878;4.03;1;1
156397;4.17;1;1
156415;4.03;1;1
179651;3.74;1;1
153073;1.88;1;1
153075;2.5;1;0
153074;2.8;1;1
153072;2.85;1;1
153071;2.32;1;0
153070;2.84;1;1
153069;2.47;1;1
153062;2.12;1;1
153061;2.13;1;1
153060;2.49;1;1
38563;3.45;1;0
36633;3.27;1;1
38562;3.29;1;0
54959;3.47;1;1
54958;3.71;1;1
54944;3.44;1;1
54957;3.43;1;0
30969;3.39;1;1
78176;4.63;1;1
82172;4.47;1;0
171188;3.55;1;0
171192;5.06;1;0
43407;2.37;1;0
27070;2.77;1;1
27069;2.48;1;1
27088;2.91;1;1
4357;3.31;1;0
1252;2.43;1;1
8121;2.07;1;1
1251;1.64;1;1
4249;2.37;1;1
18983;2.65;1;1
63993;3.27;1;1
4255;2.61;1;1
4250;2.45;1;1
8011;2.67;1;1
5250;2.59;1;1
5264;2.94;1;1
132165;2.35;1;1
106640;2.9;1;1
107847;2.9;1;1
107870;3.31;1;1
107825;2.76;1;1
124598;3.51;1;0
124505;3.25;1;1
124597;3.72;1;1
124509;3.33;1;1
124600;3.38;1;1
124596;3.37;1;1
124601;3.38;1;1
35003;3.58;1;1
42240;3.1;1;1
103529;4.19;1;1
103531;3.72;1;1
177234;5.03;1;1
32493;4.95;1;1
32492;4.7;1;1
4242;4.28;1;1
30530;2.72;1;1
30529;2.17;1;0
44746;5.22;1;0
44747;3.99;1;1
156403;4.5;1;1
10223;9.89;1;0
58703;3.39;1;1
32478;4.99;1;1
33264;5.76;1;1
178995;3.11;1;1
175562;2.6;1;1
165659;1.87;1;0
106729;2.54;1;1
165658;1.87;1;1
130816;2.93;1;1
41198;1.37;1;1
3061;1.86;1;0
31700;0.81;1;1
3393;1.11;1;1
86436;1.58;1;0
12052;1.58;1;1
2480;0.86;1;1
2484;1.38;1;1
3062;1.54;1;1
12163;1.94;1;1
208859;18.7;1;1
3395;0.65;1;1
43287;1.13;1;1
12816;0.95;1;1
27709;0.79;1;1
12706;0.72;1;1
3396;0.93;1;1
14168;0.92;1;1
8642;0.7;1;1
1481;0.77;1;1
86438;2.41;1;1
103697;2.38;1;1
183866;3.04;1;1
179398;2.6;1;1
179397;2.41;1;0
37446;0.76;1;1
203035;3.45;1;1
205310;3.45;1;1
175060;2.82;1;1
178805;2.82;1;1
151691;4.57;1;1
151690;4.57;1;1
167001;4.57;1;1
162721;4.77;1;1
163237;3.44;1;1
162719;4.77;1;1
165046;3.89;1;1
165045;4.49;1;1
62673;4.07;1;1
85069;4.1;1;1
98819;4.19;1;1
104202;3.89;1;1
104534;4.17;1;1
120673;3.89;1;1
120675;4.17;1;1
199553;4.99;1;1
199554;4.94;1;1
199559;9.42;1;1
165728;5.5;1;1
199552;5.64;1;1
199557;5.8;1;1
74365;3.51;1;1
161077;7.14;1;1
204747;1.99;1;1
204180;3.29;1;0
3325;1.52;1;1
3324;1.57;1;1
23959;3.49;1;1
23958;3.49;1;1
98814;3.99;1;1
21266;1.59;1;1
3052;2.02;1;1
59655;4.19;1;1
122676;4.2;1;1
204155;3.45;1;1
24712;1.64;1;1
24674;1.36;1;1
5381;1.36;1;1
178620;2.39;1;1
86456;1.34;1;1
86453;1.05;1;1
1482;0.89;1;1
14218;0.89;1;0
14219;0.72;1;1
89334;1.85;1;0
149854;4.24;1;1
183972;3.99;1;1
3398;1.51;1;1
130815;3.09;1;1
130814;2.1;1;1
179021;2.11;1;1
179020;2.1;1;0
14114;1.29;1;1
24694;1.29;1;1
45825;0.79;1;1
45826;0.79;1;1
38374;1.24;1;1
3397;1.5;1;1
7899;1.62;1;1
155534;1.99;1;0
54295;2.72;1;1
74354;3.1;1;1
62667;1.84;1;1
24697;2.13;1;1
86433;1.91;1;1
86435;4.28;1;1
37436;1.99;1;1
37774;6.98;1;1
24695;5.99;1;1
25500;4.35;1;1
187768;28.99;1;1
157656;19.17;1;1
98399;22.99;1;1
135248;10.45;1;1
138026;9.37;1;1
26041;2.75;1;1
5396;1.84;1;1
41146;1.89;1;1
164926;3.19;1;1
175555;3.19;1;1
164924;3.55;1;1
49300;3.38;1;1
49299;3.38;1;1
35333;2.4;1;1
199555;4.77;1;1
100349;3.99;1;1
163412;4.69;1;1
47263;2.6;1;1
163414;4.19;1;1
163413;4.19;1;1
178004;5.23;1;1
157633;3.9;1;1
178981;4.3;1;1
62674;4.59;1;1
98811;2.41;1;1
5018;0.63;1;1
816;2.37;1;0
5294;1.05;1;0
818;1.62;1;0
819;3.0;1;0
7864;0.99;1;1
821;2.74;1;0
64109;2.69;1;0
895;1.79;1;1
5261;2.84;1;0
30592;2.17;1;1
17425;2.55;1;0
14371;1.42;1;1
894;1.79;1;0
897;1.8;1;0
5364;2.27;1;0
67712;1.77;1;0
135203;0.59;1;0
78837;3.09;1;0
70123;2.84;1;1
70126;1.55;1;1
69061;0.93;1;1
87038;1.85;1;1
69062;2.77;1;1
69063;3.23;1;0
69073;1.37;1;1
69069;3.52;1;0
69070;4.25;1;0
168996;2.58;1;0
106886;1.84;1;1
109609;2.56;1;1
113858;3.42;1;1
172593;3.28;1;1
166344;5.64;1;1
122419;2.1;1;1
25779;1.43;1;0
891;3.25;1;0
107166;2.8;1;0
51291;1.65;1;1
67636;2.44;1;1
111679;3.46;1;1
29095;2.57;1;1
93310;4.11;1;0
112699;1.78;1;0
168995;2.16;1;0
49682;1.98;1;1
62357;1.9;1;1
32087;1.58;1;0
25095;2.29;1;1
25093;2.29;1;0
20501;2.39;1;1
841;3.26;1;0
839;3.99;1;0
5248;3.23;1;1
103598;4.37;1;0
103618;5.04;1;1
103606;2.89;1;0
103604;3.06;1;1
143698;3.7;1;0
70158;3.09;1;1
70140;3.0;1;0
123553;1.85;1;1
123552;2.99;1;0
123551;3.77;1;0
123550;4.46;1;0
39414;4.61;1;1
87036;4.43;1;1
5279;0.85;1;0
5865;1.42;1;1
7882;3.55;1;1
872;2.23;1;1
5866;2.58;1;0
5016;1.91;1;1
5041;1.8;1;1
26586;2.53;1;1
856;3.63;1;0
88662;1.61;1;1
88740;1.54;1;0
88742;1.68;1;1
82677;1.77;1;1
82669;1.77;1;1
82667;1.85;1;0
52816;3.0;1;1
82668;3.34;1;1
52812;4.98;1;1
94654;5.42;1;1
88738;4.75;1;0
35262;4.79;1;0
82678;6.8;1;1
66989;2.17;1;1
66990;2.16;1;1
133180;4.01;1;1
103603;3.04;1;0
103601;3.04;1;1
103596;4.37;1;1
133179;2.39;1;0
112291;2.38;1;1
112292;2.35;1;0
93105;2.24;1;1
109607;3.46;1;1
122420;2.5;1;0
122528;2.46;1;1
122529;2.14;1;1
76732;1.53;1;1
125915;1.52;1;1
14893;3.08;1;1
887;1.85;1;1
2799;3.02;1;1
5015;2.5;1;1
19991;2.59;1;1
5880;1.67;1;1
5281;1.81;1;1
91325;2.57;1;1
91807;2.38;1;1
69071;2.94;1;1
68009;3.0;1;1
168994;3.53;1;1
36394;3.3;1;0
61169;1.48;1;0
35138;2.43;1;1
41858;2.49;1;1
87067;2.13;1;1
79404;2.39;1;1
5391;2.31;1;0
30599;1.47;1;1
79406;2.09;1;1
14360;3.09;1;1
40789;2.05;1;0
32357;3.09;1;0
5871;3.36;1;0
7452;2.33;1;1
177914;3.28;1;1
177919;3.33;1;0
58946;3.6;1;1
58944;4.17;1;1
58939;4.62;1;1
45708;2.46;1;1
103813;2.09;1;0
103509;1.9;1;0
134165;2.35;1;0
2722;2.44;1;0
22506;2.59;1;0
24047;1.23;1;1
57155;2.92;1;1
39934;2.22;1;0
67714;1.85;1;1
98468;2.95;1;1
822;1.34;1;1
18598;2.05;1;1
843;2.09;1;1
59695;2.75;1;0
94859;3.01;1;0
68095;2.87;1;0
68097;2.74;1;0
115905;3.44;1;1
60168;2.49;1;1
23936;2.1;1;0
123503;2.06;1;1
123504;3.38;1;0
879;1.9;1;0
19948;2.1;1;0
26087;3.56;1;1
47593;1.29;1;1
81199;3.22;1;0
35830;3.71;1;0
35833;1.95;1;1
834;4.49;1;1
79798;7.35;1;0
79694;7.35;1;0
79873;11.69;1;1
120519;11.22;1;1
79876;7.95;1;1
79692;6.11;1;0
100354;14.81;1;1
79909;4.04;1;1
120295;4.04;1;0
81128;7.34;1;1
79904;7.35;1;1
79674;9.7;1;1
123441;6.95;1;1
79905;10.31;1;1
54455;9.66;1;1
79673;4.99;1;1
79901;4.99;1;1
19798;1.31;1;1
31223;3.37;1;1
30815;1.04;1;1
53679;2.35;1;1
44963;1.7;1;1
90746;2.5;1;1
22976;1.96;1;1
22975;1.85;1;1
89338;2.99;1;1
41914;2.17;1;1
2257;1.73;1;0
99886;4.63;1;1
99881;4.63;1;1
116225;7.15;1;1
116228;7.04;1;1
37062;9.34;1;1
38044;10.05;1;1
50532;9.33;1;1
38045;10.05;1;1
149819;16.27;1;1
149781;16.58;1;1
177719;22.2;1;1
177723;20.25;1;1
35363;9.56;1;1
5414;3.23;1;1
21271;9.1;1;1
69279;4.84;1;1
183262;5.91;1;1
183261;4.91;1;1
50525;3.32;1;1
73084;3.8;1;1
121438;12.57;1;1
116221;12.57;1;1
152349;14.49;1;1
121413;14.68;1;1
121439;16.36;1;1
42667;12.57;1;1
24602;9.66;1;1
179261;23.99;1;1
39946;9.17;1;1
39947;9.06;1;1
152351;12.5;1;1
179263;16.22;1;1
179265;14.9;1;1
60382;12.49;1;1
2576;9.47;1;1
162760;11.37;1;1
197697;16.22;1;1
179266;16.97;1;1
179278;12.49;1;1
24961;12.49;1;1
58143;12.49;1;1
152345;12.49;1;1
205237;14.49;1;1
22194;7.33;1;1
204702;5.37;1;1
77885;2.0;1;1
43286;2.48;1;1
179262;3.62;1;1
152346;4.09;1;1
73064;2.28;1;1
183049;2.28;1;1
183046;2.28;1;1
168371;2.99;1;1
95069;2.97;1;1
43292;3.39;1;1
22979;2.65;1;1
41352;2.01;1;1
59580;1.97;1;1
59582;2.19;1;0
59579;1.97;1;0
2411;2.17;1;1
13811;2.17;1;1
206105;3.59;1;1
32973;2.5;1;1
152347;6.1;1;1
36298;4.14;1;1
186668;4.14;1;1
99703;2.43;1;1
80396;1.88;1;1
80398;1.88;1;1
77916;4.14;1;1
204658;4.14;1;1
21611;1.41;1;1
21610;1.41;1;1
43293;3.38;1;1
119769;4.01;1;1
44850;2.61;1;1
66385;2.15;1;1
43237;1.49;1;1
91177;2.71;1;1
164581;3.14;1;1
2244;2.13;1;1
148112;1.99;1;1
91176;3.95;1;1
99887;4.12;1;1
25037;2.33;1;1
2305;2.83;1;1
18208;1.63;1;1
44959;2.42;1;1
18207;1.64;1;1
22190;3.64;1;1
22189;3.64;1;1
8408;2.98;1;1
2242;3.81;1;1
68824;1.5;1;1
28226;1.53;1;1
27941;1.12;1;1
41465;1.69;1;1
40303;1.91;1;0
30814;0.38;1;1
62481;1.31;1;1
124931;1.92;1;1
204496;3.89;1;1
99701;3.89;1;1
106743;2.22;1;1
112288;1.51;1;1
195960;0.62;1;1
104193;0.61;1;1
187029;0.89;1;1
30808;0.4;1;1
16159;1.69;1;1
180781;1.27;1;1
17108;1.24;1;1
184583;2.92;1;1
184584;2.65;1;1
134319;1.15;1;1
73793;1.42;1;0
62128;1.36;1;0
43760;1.34;1;1
289;1.11;1;1
134146;1.62;1;1
5308;1.55;1;0
184151;1.73;1;1
284;1.04;1;1
4260;1.04;1;1
184149;1.69;1;1
283;1.97;1;1
5386;1.07;1;1
3239;1.09;1;1
40311;1.41;1;1
12685;2.09;1;0
200437;1.09;1;1
194309;1.09;1;1
54494;2.56;1;0
267;1.59;1;0
184148;1.67;1;0
78594;1.63;1;1
9322;1.2;1;0
28832;1.44;1;1
328;1.09;1;1
327;0.94;1;1
3106;1.12;1;1
28831;1.44;1;0
37149;1.44;1;1
23215;1.44;1;1
39502;1.44;1;1
19098;1.53;1;0
46982;2.1;1;0
50713;2.29;1;1
103047;2.88;1;0
124595;1.95;1;0
66803;4.28;1;1
66804;2.96;1;1
134152;1.91;1;1
123448;4.23;1;0
5576;2.39;1;1
54417;1.46;1;1
39497;1.29;1;0
5536;2.82;1;1
50231;2.23;1;0
32098;1.9;1;1
1872;1.8;1;1
49298;2.27;1;1
39572;1.12;1;0
46057;1.13;1;1
7589;1.64;1;0
290;0.86;1;1
17469;1.49;1;1
9276;1.08;1;1
19729;1.14;1;1
288;1.16;1;1
31105;0.86;1;1
71574;1.92;1;1
12965;1.71;1;1
49078;0.99;1;1
68214;1.05;1;0
90682;1.23;1;1
16841;0.95;1;1
16642;0.95;1;1
148008;1.09;1;1
15146;1.18;1;1
3100;1.14;1;1
296;1.88;1;0
40133;1.67;1;0
122089;2.15;1;0
5772;1.28;1;1
3104;1.03;1;1
126421;1.45;1;1
78723;0.67;1;1
325;0.79;1;1
316;0.97;1;1
8033;3.85;1;1
24420;1.76;1;1
71444;0.67;1;1
5578;2.17;1;0
5833;2.46;1;0
16842;1.43;1;0
9171;2.49;1;1
15163;1.43;1;1
40330;1.35;1;1
314;1.14;1;1
7376;2.59;1;1
10108;3.2;1;1
25703;2.09;1;1
185521;2.35;1;1
166603;2.09;1;1
14281;2.95;1;0
62497;2.04;1;1
51047;1.31;1;1
3107;1.89;1;1
82253;1.41;1;1
78138;1.64;1;0
5318;0.89;1;1
14381;2.1;1;1
76015;1.85;1;1
90689;1.99;1;1
78133;1.78;1;1
50672;5.02;1;0
313;0.67;1;1
49083;0.56;1;1
7071;2.8;1;0
76018;1.06;1;1
8432;2.49;1;1
35979;2.45;1;1
4407;1.14;1;1
12966;2.09;1;1
32878;3.7;1;1
55343;12.94;1;1
46043;3.75;1;0
56874;2.39;1;1
56873;2.54;1;1
19110;2.29;1;1
30850;2.36;1;1
56872;2.6;1;1
19491;2.22;1;1
19493;1.99;1;1
3455;2.37;1;0
28869;2.69;1;1
28872;2.49;1;1
6200;2.79;1;1
19496;3.39;1;1
31114;3.01;1;0
180121;2.89;1;1
25756;2.84;1;1
30924;3.03;1;1
32422;2.91;1;1
77359;2.22;1;1
78544;1.39;1;1
77360;2.89;1;1
76220;2.66;1;1
76219;2.99;1;1
5951;3.74;1;1
3955;1.71;1;1
4731;2.94;1;1
8384;3.98;1;1
68;1.29;1;1
19487;4.11;1;1
75;1.58;1;1
74;2.51;1;1
78;1.97;1;1
77;2.79;1;1
5838;1.97;1;1
5329;2.03;1;1
25609;3.35;1;1
35908;1.99;1;0
5328;2.87;1;0
31002;6.0;1;1
76;1.7;1;1
14087;1.64;1;1
5574;1.65;1;1
35117;4.15;1;1
8879;5.99;1;1
14088;1.93;1;1
197441;3.03;1;1
197436;2.91;1;1
1901;1.96;1;1
12365;3.65;1;1
50083;3.1;1;1
134125;2.62;1;1
10239;1.5;1;1
109664;2.84;1;1
88542;2.18;1;1
5831;1.52;1;1
61594;2.66;1;0
48525;2.26;1;1
57804;1.98;1;1
23188;1.07;1;1
48508;1.55;1;0
25463;1.83;1;0
63541;1.85;1;1
61605;1.29;1;1
184571;1.85;1;0
8553;1.93;1;0
61608;1.19;1;0
12669;1.6;1;0
61602;1.27;1;1
26765;1.63;1;1
16520;1.35;1;0
27095;1.77;1;0
29000;3.65;1;0
152608;2.96;1;1
23190;2.54;1;0
24082;2.59;1;1
41800;2.24;1;1
160;0.84;1;1
85106;2.99;1;1
67458;1.17;1;1
61597;1.13;1;1
61596;1.15;1;1
61604;1.13;1;1
